"x","y","capelin","arccod","nsandlance"
-81670.11,1233891,0,0,0
-81670.11,1283891,0.06176725,0,0
-81670.11,1333891,0,0,0
-81670.11,133891,1512.371,0,0
-81670.11,1383891,0,0,0
-81670.11,1433891,0,0,0
-81670.11,1483891,0.04044451,0,0
-81670.11,1533891,1.868741,0,0
-81670.11,1583891,2.593257,0,0
-81670.11,1633891,0.05506589,0,0
-81670.11,1683891,0,0,0
-81670.11,1733891,0,0,0
-81670.11,1783891,0,0,0
-81670.11,1833891,0,0,0
-81670.11,183891,1501.853,0,0
-81670.11,1883891,0,0,0
-81670.11,1933891,0,0,0
-81670.11,1983891,0,0,0
-81670.11,2033891,0,0,0
-81670.11,2083891,0,0,0
-81670.11,2133891,0,0,0
-81670.11,2183891,0,0,0
-81670.11,2233891,0,0,0
-81670.11,2283891,0,0,0
-81670.11,2333891,0,0,0
-81670.11,233891,1477.853,2958.881,0
-81670.11,2383891,0,0,0
-81670.11,2433891,0,0,0
-81670.11,2483891,0,0,0
-81670.11,2533891,0,0,0
-81670.11,2583891,0,0,0
-81670.11,2633891,0,0,0
-81670.11,2683891,0,0,0
-81670.11,2733891,0,0,0
-81670.11,2783891,0,0,0
-81670.11,2833891,0,0,0
-81670.11,283891,1429.597,4077.431,176.1322
-81670.11,2883891,0,0,0
-81670.11,2933891,0,0,0
-81670.11,2983891,0,0,0
-81670.11,3033891,0,0,0
-81670.11,3083891,0,0,0
-81670.11,3133891,0,0,0
-81670.11,3183891,0,0,0
-81670.11,333891,1347.549,3768.413,534.062
-81670.11,33891,1544.523,0,0
-81670.11,383891,1140.566,3349.498,820.8725
-81670.11,433891,911.3222,3009.773,919.4299
-81670.11,483891,958.0492,3051.03,1112.144
-81670.11,533891,879.3215,3037.278,1069.378
-81670.11,583891,742.1507,2904.331,928.2172
-81670.11,633891,405.8983,277.2706,647.42
-81670.11,683891,229.3456,0,129.2234
-81670.11,733891,154.2177,0,0
-81670.11,783891,181.3121,0,0
-81670.11,833891,313.6654,0,0
-81670.11,83891,1528.701,0,0
-81670.11,883891,428.6697,0,0
-81670.11,933891,498.114,0,0
-81670.11,983891,569.3588,0,0
-831670.1,-1016109,0,0,0
-831670.1,-1066109,0,0,0
-831670.1,-1116109,0,0,0
-831670.1,-116109,0,0,0
-831670.1,-1166109,0,0,0
-831670.1,-1216109,0,0,0
-831670.1,-1266109,0,0,0
-831670.1,-1316109,0,0,0
-831670.1,-1366109,0,0,0
-831670.1,-1416109,0,0,0
-831670.1,-1466109,0,0,0
-831670.1,-1516109,0,0,0
-831670.1,-1566109,0,0,0
-831670.1,-16109,0,0,0
-831670.1,-166109,0,0,0
-831670.1,-216109,0,0,0
-831670.1,-266109,0,0,0
-831670.1,-316109,0,0,0
-831670.1,-366109,0,0,0
-831670.1,-416109,0,0,0
-831670.1,-466109,0,0,0
-831670.1,-516109,0,0,0
-831670.1,-566109,0,0,0
-831670.1,-616109,0,0,0
-831670.1,-66109,0,0,0
-831670.1,-666109,0,0,0
-831670.1,-716109,0,0,0
-831670.1,-766109,0,0,0
-831670.1,-816109,0,0,0
-831670.1,-866109,0,0,0
-831670.1,-916109,0,0,0
-831670.1,-966109,0,0,0
-831670.1,1033891,20.24483,0,0
-831670.1,1083891,25.32111,0,0
-831670.1,1133891,102.6582,0,0
-831670.1,1183891,89.4258,0,0
-831670.1,1233891,0,0,0
-831670.1,1283891,0,0,0
-831670.1,1333891,0,0,0
-831670.1,133891,0,0,0
-831670.1,1383891,0,0,0
-831670.1,1433891,0,0,0
-831670.1,1483891,0,0,0
-831670.1,1533891,0.0151412,0,0
-831670.1,1583891,0.09013769,0,0
-831670.1,1633891,0,0,0
-831670.1,1683891,0,0,0
-831670.1,1733891,0,0,0
-831670.1,1783891,0,0,0
-831670.1,1833891,0,0,0
-831670.1,183891,0,0,0
-831670.1,1883891,0,0,0
-831670.1,1933891,0,0,0
-831670.1,1983891,0,0,0
-831670.1,2033891,0,0,0
-831670.1,2083891,0,0,0
-831670.1,2133891,0,0,0
-831670.1,233891,0,0,0
-831670.1,283891,0,0,0
-831670.1,333891,0,0,0
-831670.1,33891,0,0,0
-831670.1,383891,0,0,0
-831670.1,433891,0,0,0
-831670.1,483891,0,0,0
-831670.1,533891,0,0,0
-831670.1,583891,0,0,0
-831670.1,633891,0,0,0
-831670.1,683891,0,0,0
-831670.1,733891,0,0,0
-831670.1,783891,0,0,0
-831670.1,833891,0,0,0
-831670.1,83891,0,0,0
-831670.1,883891,0,0,0
-831670.1,933891,0,0,0
-831670.1,983891,0,0,0
-881670.1,-1016109,0,0,0
-881670.1,-1066109,0,0,0
-881670.1,-1116109,0,0,0
-881670.1,-116109,0,0,0
-881670.1,-1166109,0,0,0
-881670.1,-1216109,0,0,0
-881670.1,-1266109,0,0,0
-881670.1,-1316109,0,0,0
-881670.1,-1366109,0,0,0
-881670.1,-1416109,0,0,0
-881670.1,-1466109,0,0,0
-881670.1,-1516109,0,0,0
-881670.1,-1566109,0,0,0
-881670.1,-16109,0,0,0
-881670.1,-166109,0,0,0
-881670.1,-216109,0,0,0
-881670.1,-266109,0,0,0
-881670.1,-316109,0,0,0
-881670.1,-366109,0,0,0
-881670.1,-416109,0,0,0
-881670.1,-466109,0,0,0
-881670.1,-516109,0,0,0
-881670.1,-566109,0,0,0
-881670.1,-616109,0,0,0
-881670.1,-66109,0,0,0
-881670.1,-666109,0,0,0
-881670.1,-716109,0,0,0
-881670.1,-766109,0,0,0
-881670.1,-816109,0,0,0
-881670.1,-866109,0,0,0
-881670.1,-916109,0,0,0
-881670.1,-966109,0,0,0
-881670.1,1033891,12.42226,0,0
-881670.1,1083891,99.41235,0,0
-881670.1,1133891,147.3574,0,0
-881670.1,1183891,3.243425,0,0
-881670.1,1233891,0,0,0
-881670.1,1283891,0,0,0
-881670.1,1333891,0,0,0
-881670.1,133891,0,0,0
-881670.1,1383891,0,0,0
-881670.1,1433891,0,0,0
-881670.1,1483891,0,0,0
-881670.1,1533891,0,0,0
-881670.1,1583891,0,0,0
-881670.1,1633891,0,0,0
-881670.1,1683891,0,0,0
-881670.1,1733891,0,0,0
-881670.1,1783891,0,0,0
-881670.1,1833891,0,0,0
-881670.1,183891,0,0,0
-881670.1,1883891,0,0,0
-881670.1,1933891,0,0,0
-881670.1,1983891,0,0,0
-881670.1,2033891,0,0,0
-881670.1,233891,0,0,0
-881670.1,283891,0,0,0
-881670.1,333891,0,0,0
-881670.1,33891,0,0,0
-881670.1,383891,0,0,0
-881670.1,433891,0,0,0
-881670.1,483891,0,0,0
-881670.1,533891,0,0,0
-881670.1,583891,0,0,0
-881670.1,633891,0,0,0
-881670.1,683891,0,0,0
-881670.1,733891,0,0,0
-881670.1,783891,0,0,0
-881670.1,833891,0,0,0
-881670.1,83891,0,0,0
-881670.1,883891,0,0,0
-881670.1,933891,0,0,0
-881670.1,983891,0,0,0
-931670.1,-1016109,0,0,0
-931670.1,-1066109,0,0,0
-931670.1,-1116109,0,0,0
-931670.1,-116109,0,0,0
-931670.1,-1166109,0,0,0
-931670.1,-1216109,0,0,0
-931670.1,-1266109,0,0,0
-931670.1,-1316109,0,0,0
-931670.1,-1366109,0,0,0
-931670.1,-1416109,0,0,0
-931670.1,-1466109,0,0,0
-931670.1,-1516109,0,0,0
-931670.1,-1566109,0,0,0
-931670.1,-16109,0,0,0
-931670.1,-166109,0,0,0
-931670.1,-216109,0,0,0
-931670.1,-266109,0,0,0
-931670.1,-316109,0,0,0
-931670.1,-366109,0,0,0
-931670.1,-416109,0,0,0
-931670.1,-466109,0,0,0
-931670.1,-516109,0,0,0
-931670.1,-566109,0,0,0
-931670.1,-616109,0,0,0
-931670.1,-66109,0,0,0
-931670.1,-666109,0,0,0
-931670.1,-716109,0,0,0
-931670.1,-766109,0,0,0
-931670.1,-816109,0,0,0
-931670.1,-866109,0,0,0
-931670.1,-916109,0,0,0
-931670.1,-966109,0,0,0
-931670.1,1033891,65.64367,0,0
-931670.1,1083891,213.8918,0,0
-931670.1,1133891,294.1824,0,0
-931670.1,1183891,39.59643,0,0
-931670.1,1233891,0,0,0
-931670.1,1283891,0,0,0
-931670.1,1333891,0,0,0
-931670.1,133891,0,0,0
-931670.1,1383891,0,0,0
-931670.1,1433891,0,0,0
-931670.1,1483891,0,0,0
-931670.1,1533891,0,0,0
-931670.1,1583891,0,0,0
-931670.1,1633891,0,0,0
-931670.1,1683891,0,0,0
-931670.1,1733891,0,0,0
-931670.1,1783891,0,0,0
-931670.1,1833891,0,0,0
-931670.1,183891,0,0,0
-931670.1,1883891,0,0,0
-931670.1,1933891,0,0,0
-931670.1,1983891,0,0,0
-931670.1,233891,0,0,0
-931670.1,283891,0,0,0
-931670.1,333891,0,0,0
-931670.1,33891,0,0,0
-931670.1,383891,0,0,0
-931670.1,433891,0,0,0
-931670.1,483891,0,0,0
-931670.1,533891,0,0,0
-931670.1,583891,0,0,0
-931670.1,633891,0,0,0
-931670.1,683891,0,0,0
-931670.1,733891,0,0,0
-931670.1,783891,0,0,0
-931670.1,833891,0,0,0
-931670.1,83891,0,0,0
-931670.1,883891,0,0,0
-931670.1,933891,0,0,0
-931670.1,983891,0,0,0
-981670.1,-1016109,0,0,0
-981670.1,-1066109,0,0,0
-981670.1,-1116109,0,0,0
-981670.1,-116109,0,0,0
-981670.1,-1166109,0,0,0
-981670.1,-1216109,0,0,0
-981670.1,-1266109,0,0,0
-981670.1,-1316109,0,0,0
-981670.1,-1366109,0,0,0
-981670.1,-1416109,0,0,0
-981670.1,-1466109,0,0,0
-981670.1,-1516109,0,0,0
-981670.1,-1566109,0,0,0
-981670.1,-16109,0,0,0
-981670.1,-166109,0,0,0
-981670.1,-216109,0,0,0
-981670.1,-266109,0,0,0
-981670.1,-316109,0,0,0
-981670.1,-366109,0,0,0
-981670.1,-416109,0,0,0
-981670.1,-466109,0,0,0
-981670.1,-516109,0,0,0
-981670.1,-566109,0,0,0
-981670.1,-616109,0,0,0
-981670.1,-66109,0,0,0
-981670.1,-666109,0,0,0
-981670.1,-716109,0,0,0
-981670.1,-766109,0,0,0
-981670.1,-816109,0,0,0
-981670.1,-866109,0,0,0
-981670.1,-916109,0,0,0
-981670.1,-966109,0,0,0
-981670.1,1033891,217.539,0,0
-981670.1,1083891,238.5352,0,0
-981670.1,1133891,209.8756,0,0
-981670.1,1183891,65.66568,0,0
-981670.1,1233891,0,0,0
-981670.1,1283891,0,0,0
-981670.1,1333891,0,0,0
-981670.1,133891,0,0,0
-981670.1,1383891,0,0,0
-981670.1,1433891,0,0,0
-981670.1,1483891,0,0,0
-981670.1,1533891,0,0,0
-981670.1,1583891,0,0,0
-981670.1,1633891,0,0,0
-981670.1,1683891,0,0,0
-981670.1,1733891,0,0,0
-981670.1,1783891,0,0,0
-981670.1,1833891,0,0,0
-981670.1,183891,0,0,0
-981670.1,1883891,0,0,0
-981670.1,233891,0,0,0
-981670.1,283891,0,0,0
-981670.1,333891,0,0,0
-981670.1,33891,0,0,0
-981670.1,383891,0,0,0
-981670.1,433891,0,0,0
-981670.1,483891,0,0,0
-981670.1,533891,0,0,0
-981670.1,583891,0,0,0
-981670.1,633891,0,0,0
-981670.1,683891,0,0,0
-981670.1,733891,0,0,0
-981670.1,783891,0,0,0
-981670.1,833891,0,0,0
-981670.1,83891,0,0,0
-981670.1,883891,0.02595347,0,0
-981670.1,933891,17.82596,0,0
-981670.1,983891,105.131,0,0
1018330,-1016109,0,0,0
1018330,-1066109,0,0,0
1018330,-1116109,0,0,0
1018330,-116109,0.2805262,1.725591,0.4615148
1018330,-1166109,0,0,0
1018330,-1216109,0,0,0
1018330,-1266109,0,0,0
1018330,-1316109,0,0,0
1018330,-1366109,0,0,0
1018330,-1416109,0,0,0
1018330,-1466109,0,0,0
1018330,-1516109,0,0,0
1018330,-1566109,0,0,0
1018330,-16109,1024.078,6302.189,1553.103
1018330,-166109,0,0,0
1018330,-216109,0,0,0
1018330,-266109,0,0,0
1018330,-316109,0,0,0
1018330,-366109,0,0,0
1018330,-416109,0,0,0
1018330,-466109,0,0,0
1018330,-516109,0,0,0
1018330,-566109,0,0,0
1018330,-616109,0,0,0
1018330,-66109,433.1299,2756.999,708.8601
1018330,-666109,0,0,0
1018330,-716109,0,0,0
1018330,-766109,0,0,0
1018330,-816109,0,0,0
1018330,-866109,0,0,0
1018330,-916109,0,0,0
1018330,-966109,0,0,0
1018330,1033891,1007.15,0,0
1018330,1083891,991.8611,0,0
1018330,1133891,971.8445,0,0
1018330,1183891,969.0389,0,0
1018330,1233891,975.7752,0,0
1018330,1283891,972.8406,0,0
1018330,1333891,976.3268,0,0
1018330,133891,1500.005,6945.639,2884.015
1018330,1383891,953.5352,0,0
1018330,1433891,886.577,0,0
1018330,1483891,776.1986,0,650.2305
1018330,1533891,63.14205,0,57.29726
1018330,1583891,0,0,0
1018330,1633891,0,0,0
1018330,1683891,0,0,0
1018330,1733891,0,0,0
1018330,1783891,0,0,0
1018330,1833891,0,0,0
1018330,183891,1572.882,3248.439,2455.66
1018330,233891,1588.736,0,28.00352
1018330,283891,1556.106,0,1089.717
1018330,333891,1390.225,0,1608.653
1018330,33891,1286.584,8155.332,1464.63
1018330,383891,1298.702,0,1954.166
1018330,433891,1191.882,0,1952.603
1018330,483891,1142.451,0,1786.063
1018330,533891,1208.44,0,1808.808
1018330,583891,1225.54,0,1680.259
1018330,633891,1252.827,0,166.4283
1018330,683891,1134.22,0,456.185
1018330,733891,988.1947,0,313.0813
1018330,783891,848.6008,0,286.7872
1018330,833891,718.6542,0,339.2049
1018330,83891,1418.363,9151.399,2640.786
1018330,883891,702.0768,0,355.8755
1018330,933891,811.7039,0,289.2585
1018330,983891,975.6853,0,52.13353
1068330,-1016109,0,0,0
1068330,-1066109,0,0,0
1068330,-1116109,0,0,0
1068330,-116109,0,0,0
1068330,-1166109,0,0,0
1068330,-1216109,3.234663,0,0
1068330,-1266109,25.44437,0,0
1068330,-1316109,121.9794,0,0
1068330,-1366109,0.4470478,0,0
1068330,-1416109,0.0001995166,0,0
1068330,-1466109,0,0,0
1068330,-1516109,0,0,0
1068330,-16109,576.6131,1171.036,754.147
1068330,-166109,0,0,0
1068330,-216109,0,0,0
1068330,-266109,0,0,0
1068330,-316109,0,0,0
1068330,-366109,0,0,0
1068330,-416109,0,0,0
1068330,-466109,0,0,0
1068330,-516109,0,0,0
1068330,-566109,0,0,0
1068330,-616109,0,0,0
1068330,-66109,142.8727,0,0
1068330,-666109,0,0,0
1068330,-716109,0,0,0
1068330,-766109,0,0,0
1068330,-816109,0,0,0
1068330,-866109,0,0,0
1068330,-916109,0,0,0
1068330,-966109,0,0,0
1068330,1033891,1149.652,0,0
1068330,1083891,1127.262,0,0
1068330,1133891,1106.369,0,0
1068330,1183891,1084.842,0,0
1068330,1233891,1064.337,0,0
1068330,1283891,1046.748,0,0
1068330,1333891,1023.943,0,178.7107
1068330,133891,1307.793,0,2387.427
1068330,1383891,960.2549,0,491.4805
1068330,1433891,845.9182,0,646.961
1068330,1483891,613.878,0,554.0335
1068330,1533891,343.9624,0,309.7545
1068330,1583891,248.9789,0,212.4353
1068330,1633891,3.158074,0,2.936724
1068330,1683891,0,0,0
1068330,1733891,0,0,0
1068330,183891,1410.626,0,2434.844
1068330,233891,1449.258,0,795.4355
1068330,283891,1438.122,0,1974.861
1068330,333891,1419.913,0,1656.655
1068330,33891,885.5631,1758.19,1712.254
1068330,383891,1520.937,0,1669.088
1068330,433891,1529.507,0,1704.25
1068330,483891,1518.045,0,1534.395
1068330,533891,1463.445,0,381.9769
1068330,583891,1405.144,0,0
1068330,633891,1333.772,0,0
1068330,683891,1254.812,0,0
1068330,733891,1185.383,0,21.2406
1068330,783891,1138.907,0,18.3021
1068330,833891,1112.963,0,0
1068330,83891,1207.305,926.4843,2254.334
1068330,883891,1104.263,0,10.31606
1068330,933891,1120.176,0,0
1068330,983891,1148.333,0,0
1118330,-1016109,0,0,0
1118330,-1066109,0,0,0
1118330,-1116109,3.105303,0,0
1118330,-116109,0,0,0
1118330,-1166109,189.8936,0,0
1118330,-1216109,334.0655,0,0
1118330,-1266109,328.3924,0,0
1118330,-1316109,177.9625,0,0
1118330,-1366109,0.0856369,0,0
1118330,-1416109,0,0,0
1118330,-1466109,0,0,0
1118330,-1516109,0,0,0
1118330,-16109,13.18672,0,22.9252
1118330,-166109,0,0,0
1118330,-216109,0,0,0
1118330,-266109,0,0,0
1118330,-316109,0,0,0
1118330,-366109,0,0,0
1118330,-416109,0,0,0
1118330,-466109,0,0,0
1118330,-516109,0,0,0
1118330,-566109,0,0,0
1118330,-616109,0,0,0
1118330,-66109,1.184379,0,0
1118330,-666109,0,0,0
1118330,-716109,0,0,0
1118330,-766109,0,0,0
1118330,-816109,0,0,0
1118330,-866109,0,0,0
1118330,-916109,0,0,0
1118330,-966109,0,0,0
1118330,1033891,1328.649,0,0
1118330,1083891,1278.491,0,0
1118330,1133891,1215.825,0,0
1118330,1183891,1167.779,0,0
1118330,1233891,1148.934,0,0
1118330,1283891,1123.206,0,0.7974637
1118330,1333891,1008.65,0,325.9311
1118330,133891,16.94873,0,32.33331
1118330,1383891,617.5731,0,451.8229
1118330,1433891,313.8343,0,280.1733
1118330,1483891,290.4352,0,271.8292
1118330,1533891,334.5665,0,288.0375
1118330,1583891,194.2471,0,129.0435
1118330,1633891,0,0,0
1118330,1683891,0,0,0
1118330,183891,543.5452,0,1040.684
1118330,233891,1391.992,0,2545.116
1118330,283891,1621.842,0,765.9504
1118330,333891,1683.675,0,0
1118330,33891,36.52142,0,50.58679
1118330,383891,1696.836,0,7.258041
1118330,433891,1665.642,0,0
1118330,483891,1617.321,0,0
1118330,533891,1574.44,0,0
1118330,583891,1522.176,0,0
1118330,633891,1454.811,0,0
1118330,683891,1379.424,0,0
1118330,733891,1312.01,0,0
1118330,783891,1259.763,0,0
1118330,833891,1232.37,0,0
1118330,83891,181.5567,0,376.4031
1118330,883891,1251.811,0,0
1118330,933891,1309.572,0,0
1118330,983891,1343.193,0,0
1168330,-1016109,37.68981,0,0
1168330,-1066109,297.5296,0,0
1168330,-1116109,706.5278,0,0
1168330,-116109,0,0,0
1168330,-1166109,704.6115,0,0
1168330,-1216109,66.42812,0,0
1168330,-1266109,10.82833,0,0
1168330,-1316109,0,0,0
1168330,-1366109,0,0,0
1168330,-1416109,0,0,0
1168330,-1466109,0,0,0
1168330,-1516109,0,0,0
1168330,-16109,0,0,0
1168330,-166109,0,0,0
1168330,-216109,0,0,0
1168330,-266109,0,0,0
1168330,-316109,0,0,0
1168330,-366109,0,0,0
1168330,-416109,0,0,0
1168330,-466109,0,0,0
1168330,-516109,0,0,0
1168330,-566109,0,0,0
1168330,-616109,0,0,0
1168330,-66109,0,0,0
1168330,-666109,0,0,0
1168330,-716109,0,0,0
1168330,-766109,0,0,0
1168330,-816109,0,0,0
1168330,-866109,0,0,0
1168330,-916109,0,0,0
1168330,-966109,0,0,0
1168330,1033891,1482.743,0,0
1168330,1083891,1356.028,0,0
1168330,1133891,1276.296,0,486.2359
1168330,1183891,1279.779,0,591.9507
1168330,1233891,1249.526,836.6911,368.6021
1168330,1283891,1060.746,455.741,490.4448
1168330,1333891,589.196,1110.96,782.852
1168330,133891,505.3037,579.4589,1025.243
1168330,1383891,1.928423,0,1.796511
1168330,1433891,352.2599,0,287.9675
1168330,1483891,348.6172,0,310.2638
1168330,1533891,269.051,0,225.1542
1168330,1583891,0,0,0
1168330,183891,1348.409,2097.369,2377.564
1168330,233891,1624.365,1836.313,594.6532
1168330,283891,1739.52,0,0
1168330,333891,1813.322,0,0
1168330,33891,0,0,0
1168330,383891,1848.394,0,0
1168330,433891,1828.137,0,0
1168330,483891,1794.466,0,0
1168330,533891,1748.088,0,0
1168330,583891,1684.529,0,0
1168330,633891,1601.625,0,0
1168330,683891,1520.953,0,0
1168330,733891,1458.971,0,0
1168330,783891,1419.529,0,0
1168330,833891,1405.522,0,0
1168330,83891,0,0,0
1168330,883891,1430.559,0,0
1168330,933891,1517.626,0,0
1168330,983891,1546.671,0,0
118329.9,-1016109,0,0,0
118329.9,-1066109,0,0,0
118329.9,-1116109,0,0,0
118329.9,-116109,1524.187,5120.467,0
118329.9,-1166109,0,0,0
118329.9,-1216109,0,0,0
118329.9,-1266109,0,0,0
118329.9,-1316109,0,0,0
118329.9,-1366109,0,0,0
118329.9,-1416109,0,0,0
118329.9,-1466109,0,0,0
118329.9,-1516109,0,0,0
118329.9,-1566109,0,0,0
118329.9,-16109,1498.42,0,0
118329.9,-1616109,0,0,0
118329.9,-166109,1549.415,7615.609,0
118329.9,-216109,1576.482,6872.77,0
118329.9,-266109,1600.929,8349.765,0
118329.9,-316109,1616.18,13051.05,79.84081
118329.9,-366109,1611.474,12666.49,440.8541
118329.9,-416109,1573.902,12335.61,578.254
118329.9,-466109,1446.654,10318.25,1270.799
118329.9,-516109,960.0042,6621.414,1171.347
118329.9,-566109,75.78639,518.5655,99.41941
118329.9,-616109,0,0,0
118329.9,-66109,1505.919,0,0
118329.9,-666109,0,0,0
118329.9,-716109,0,0,0
118329.9,-766109,0,0,0
118329.9,-816109,0,0,0
118329.9,-866109,0,0,0
118329.9,-916109,0,0,0
118329.9,-966109,0,0,0
118329.9,1033891,158.912,0,0
118329.9,1083891,243.4696,0,0
118329.9,1133891,9.154226,0,0
118329.9,1183891,0,0,0
118329.9,1233891,0,0,0
118329.9,1283891,0,0,0
118329.9,1333891,0,0,0
118329.9,133891,1444.165,0,0
118329.9,1383891,0,0,0
118329.9,1433891,0.1911407,0,0
118329.9,1483891,7.978573,0,20.4262
118329.9,1533891,21.34325,0,222.7984
118329.9,1583891,26.59433,0,1.501952
118329.9,1633891,20.7303,0,20.42139
118329.9,1683891,1.560735,0,3.550387
118329.9,1733891,1.607468,0,0
118329.9,1783891,9.290704,0,0
118329.9,1833891,4.701247,0,0
118329.9,183891,1390.685,0,0
118329.9,1883891,0,0,0
118329.9,1933891,0,0,0
118329.9,1983891,0,0,0
118329.9,2033891,0,0,0
118329.9,2083891,0,0,0
118329.9,2133891,0,0,0
118329.9,2183891,0,0,0
118329.9,2233891,0,0,0
118329.9,2283891,0,0,0
118329.9,2333891,0,0,0
118329.9,233891,1216.018,0,0
118329.9,2383891,0,0,0
118329.9,2433891,0,0,0
118329.9,2483891,0,0,0
118329.9,2533891,0,0,0
118329.9,2583891,0,0,0
118329.9,2633891,0,0,0
118329.9,2683891,0,0,0
118329.9,2733891,0,0,0
118329.9,2783891,0,0,0
118329.9,2833891,0,0,0
118329.9,283891,968.6364,0,0
118329.9,2883891,0,0,0
118329.9,2933891,0,0,0
118329.9,2983891,0,0,0
118329.9,3033891,0,0,0
118329.9,3083891,0,0,0
118329.9,3133891,0,0,0
118329.9,333891,975.2647,0,6.047005
118329.9,33891,1494.123,0,0
118329.9,383891,1114.663,0,99.65765
118329.9,433891,581.7199,0,147.6734
118329.9,483891,6.797175,0,0
118329.9,533891,339.3232,0,0
118329.9,583891,595.2258,0,0
118329.9,633891,683.5542,0,0
118329.9,683891,708.4512,0,0
118329.9,733891,617.6672,0,0
118329.9,783891,127.4897,0,0
118329.9,833891,0.01776779,0,0
118329.9,83891,1476.449,0,0
118329.9,883891,47.28365,0,43.86243
118329.9,933891,204.4366,0,117.0343
118329.9,983891,38.90757,0,0
1218330,-1016109,273.3477,0,0
1218330,-1066109,913.1355,0,0
1218330,-1116109,609.7711,0,0
1218330,-116109,0,0,0
1218330,-1166109,112.1599,0,0
1218330,-1216109,0,0,0
1218330,-1266109,0,0,0
1218330,-1316109,0,0,0
1218330,-1366109,0,0,0
1218330,-1416109,0,0,0
1218330,-1466109,0,0,0
1218330,-1516109,0,0,0
1218330,-16109,1.505468,0,0
1218330,-166109,0,0,0
1218330,-216109,0,0,0
1218330,-266109,0,0,0
1218330,-316109,0,0,0
1218330,-366109,0,0,0
1218330,-416109,0,0,0
1218330,-466109,0,0,0
1218330,-516109,0,0,0
1218330,-566109,0,0,0
1218330,-616109,0,0,0
1218330,-66109,0,0,0
1218330,-666109,0,0,0
1218330,-716109,0,0,0
1218330,-766109,0,0,0
1218330,-816109,0,0,0
1218330,-866109,0,0,0
1218330,-916109,0,0,0
1218330,-966109,0,0,0
1218330,1033891,1517.964,0,73.43536
1218330,1083891,1408.37,0,1058.202
1218330,1133891,1339.914,2506.186,1826.106
1218330,1183891,1273.267,2594.766,2342.739
1218330,1233891,1130.941,2246.868,2062.595
1218330,1283891,867.4916,1039.704,1480.859
1218330,1333891,547.8934,0,743.3408
1218330,133891,1303.538,2195.715,2299.989
1218330,1383891,385.1766,0,346.6769
1218330,1433891,385.6063,0,220.0821
1218330,1483891,194.9878,0,194.1569
1218330,1533891,0.04730923,0,0.04073773
1218330,183891,1568.163,2377.878,443.8135
1218330,233891,1706.606,145.8189,0
1218330,283891,1820.995,0,0
1218330,333891,1948.802,0,0
1218330,33891,15.45172,20.90554,33.41345
1218330,383891,2015.726,0,0
1218330,433891,2030.872,0,0
1218330,483891,1997.099,0,0
1218330,533891,1948.414,0,0
1218330,583891,1891.719,0,0
1218330,633891,1838.018,0,0
1218330,683891,1772.691,0,0
1218330,733891,1710.382,0,0
1218330,783891,1687.698,0,0
1218330,833891,1674.927,0,0
1218330,83891,513.404,955.1133,1092.321
1218330,883891,1682.786,0,0
1218330,933891,1695.09,0,0
1218330,983891,1633.524,0,0
1268330,-1016109,1129.084,0,0
1268330,-1066109,920.2244,0,0
1268330,-1116109,198.647,0,0
1268330,-116109,0,0,0
1268330,-1166109,0,0,0
1268330,-1216109,0,0,0
1268330,-1266109,0,0,0
1268330,-1316109,0,0,0
1268330,-1366109,0,0,0
1268330,-1416109,0,0,0
1268330,-1466109,0,0,0
1268330,-16109,71.12663,143.2148,172.9951
1268330,-166109,0,0,0
1268330,-216109,0,0,0
1268330,-266109,0,0,0
1268330,-316109,0,0,0
1268330,-366109,0,0,0
1268330,-416109,0,0,0
1268330,-466109,0,0,0
1268330,-516109,0,0,0
1268330,-566109,0,0,0
1268330,-616109,0,0,0
1268330,-66109,0,0,0
1268330,-666109,0,0,0
1268330,-716109,0,0,0
1268330,-766109,0,0,0
1268330,-816109,0,0,0
1268330,-866109,10.66791,0,0
1268330,-916109,145.6172,0,0
1268330,-966109,795.5365,0,0
1268330,1033891,1607.44,2229.843,1095.333
1268330,1083891,1454.813,2338.127,3005.089
1268330,1133891,1246.154,2022.24,3136.882
1268330,1183891,734.193,1113.192,1899.557
1268330,1233891,341.1275,0,724.5871
1268330,1283891,326.2339,0,462.1115
1268330,1333891,508.6708,0,282.1786
1268330,133891,1594.186,2782.253,2715.127
1268330,1383891,401.4785,0,368.3499
1268330,1433891,105.5441,0,82.47318
1268330,183891,1730.915,1745.984,251.1541
1268330,233891,1866.692,0,0
1268330,283891,2023.703,0,0
1268330,333891,2140.715,0,0
1268330,33891,675.8064,1237.667,1481.018
1268330,383891,2198.084,0,0
1268330,433891,2205.582,0,0
1268330,483891,2277.118,0,0
1268330,533891,2290.723,0,0
1268330,583891,2219.967,0,0
1268330,633891,2125.243,0,0
1268330,683891,2082.457,0,0
1268330,733891,2066.316,0,0
1268330,783891,2063.282,0,0
1268330,833891,2028.839,0,0
1268330,83891,1335.521,2287.09,2494.71
1268330,883891,1965.554,0,0
1268330,933891,1870.972,0,0
1268330,983891,1728.63,0,0
1318330,-1016109,1383.926,0,0
1318330,-1066109,131.6665,0,0
1318330,-1116109,60.23041,0,0
1318330,-116109,0,0,0
1318330,-1166109,0.0412953,0,0
1318330,-1216109,0,0,0
1318330,-1266109,0,0,0
1318330,-1316109,0,0,0
1318330,-1366109,0,0,0
1318330,-1416109,0,0,0
1318330,-1466109,0,0,0
1318330,-16109,538.8425,1143.896,1214.837
